id,customer,vehicle,kit_optional,dealership,kiosk,status,created_at,modified_at
2546,141,11,3,138,30,p,2015-06-15 10:12:28.463713+00,2015-06-08 02:49:47.647241+00
2547,168,4,1,105,93,p,2015-05-25 06:39:17.255599+00,2015-06-08 02:49:47.647287+00
2548,180,3,1,28,252,c,2015-10-09 07:14:14.573413+00,2015-06-08 02:49:47.647331+00
2549,33,7,1,53,287,p,2015-09-13 05:54:54.732000+00,2015-06-08 02:49:47.647376+00
2550,169,8,3,48,148,c,2015-04-06 03:20:04.809150+00,2015-06-08 02:49:47.647421+00
2551,185,8,2,98,182,c,2015-11-10 19:49:56.816547+00,2015-06-08 02:49:47.647466+00
2552,122,5,1,104,223,a,2015-04-02 08:12:06.971432+00,2015-06-08 02:49:47.647511+00
2553,167,5,1,57,275,a,2015-02-24 21:03:09.818835+00,2015-06-08 02:49:47.647555+00
2554,81,7,1,141,113,p,2015-11-22 05:40:59.171358+00,2015-06-08 02:49:47.647599+00
2555,102,1,2,97,250,a,2015-02-09 04:01:40.100154+00,2015-06-08 02:49:47.647644+00
2556,27,7,1,68,85,c,2015-03-16 06:17:20.339738+00,2015-06-08 02:49:47.647690+00
2557,19,3,3,75,72,c,2015-07-05 14:29:49.242426+00,2015-06-08 02:49:47.647734+00
2558,60,9,1,51,55,a,2015-10-12 14:20:44.967349+00,2015-06-08 02:49:47.647779+00
2559,30,4,3,70,88,p,2015-12-15 12:47:24.113248+00,2015-06-08 02:49:47.647823+00
2560,163,3,1,82,267,c,2015-02-25 14:54:13.998203+00,2015-06-08 02:49:47.647867+00
2561,65,4,2,74,79,p,2015-06-03 16:31:43.412608+00,2015-06-08 02:49:47.647910+00
2562,141,8,2,123,97,c,2015-04-15 11:25:58.110937+00,2015-06-08 02:49:47.647955+00
2563,187,6,1,68,177,a,2015-04-06 04:39:48.279314+00,2015-06-08 02:49:47.647999+00
2564,57,5,2,52,204,p,2015-11-10 07:07:34.428312+00,2015-06-08 02:49:47.648044+00
2565,74,11,1,108,273,c,2015-07-10 10:43:31.801575+00,2015-06-08 02:49:47.648090+00
2566,56,8,3,55,2,c,2015-01-04 07:05:07.124479+00,2015-06-08 02:49:47.648134+00
2567,122,11,2,136,283,p,2015-08-21 22:43:10.815349+00,2015-06-08 02:49:47.648180+00
2568,30,11,2,146,284,p,2015-06-02 18:28:23.858680+00,2015-06-08 02:49:47.648225+00
2569,194,3,1,29,30,c,2015-06-26 07:35:49.317002+00,2015-06-08 02:49:47.648270+00
2570,154,7,1,91,19,a,2015-12-13 21:16:37.322774+00,2015-06-08 02:49:47.648314+00
2571,177,11,1,61,201,p,2015-04-12 18:26:10.998096+00,2015-06-08 02:49:47.648361+00
2572,46,2,1,16,119,c,2015-12-01 08:59:50.714022+00,2015-06-08 02:49:47.648415+00
2573,13,9,3,104,170,c,2015-05-05 15:47:07.728362+00,2015-06-08 02:49:47.648463+00
2574,87,3,1,106,30,a,2015-10-07 04:31:24.385965+00,2015-06-08 02:49:47.648508+00
2575,13,5,2,6,122,a,2015-02-20 22:46:36.895899+00,2015-06-08 02:49:47.648552+00
2576,23,7,1,38,76,p,2015-02-15 22:01:24.029393+00,2015-06-08 02:49:47.648596+00
2577,3,8,3,72,112,p,2015-10-14 07:22:55.603441+00,2015-06-08 02:49:47.648640+00
2578,175,1,2,3,58,a,2015-07-25 05:05:01.433550+00,2015-06-08 02:49:47.648686+00
2579,52,5,2,33,135,p,2015-10-25 04:51:09.989551+00,2015-06-08 02:49:47.648730+00
2580,41,11,1,136,34,c,2015-08-25 02:27:17.463968+00,2015-06-08 02:49:47.648775+00
2581,61,3,2,26,110,p,2015-02-19 11:21:36.001071+00,2015-06-08 02:49:47.648819+00
2582,180,8,1,46,156,c,2015-11-22 13:12:37.084771+00,2015-06-08 02:49:47.648864+00
2583,76,7,3,106,32,a,2015-02-23 06:50:51.479942+00,2015-06-08 02:49:47.648909+00
2584,154,7,1,93,97,c,2015-08-09 08:27:36.801647+00,2015-06-08 02:49:47.648952+00
2585,21,9,3,108,69,p,2015-10-23 07:28:30.864378+00,2015-06-08 02:49:47.648997+00
2586,97,1,3,79,161,c,2015-05-24 01:56:12.685565+00,2015-06-08 02:49:47.649042+00
2587,24,11,1,2,123,p,2015-01-23 08:16:31.110151+00,2015-06-08 02:49:47.649087+00
2588,97,11,1,60,176,a,2015-08-27 17:05:48.094527+00,2015-06-08 02:49:47.649131+00
2589,166,7,3,10,188,a,2015-06-09 07:35:17.928115+00,2015-06-08 02:49:47.649176+00
2590,156,9,1,124,101,p,2015-11-09 21:06:42.963038+00,2015-06-08 02:49:47.649221+00
2591,200,6,1,16,219,p,2015-01-23 06:59:38.736470+00,2015-06-08 02:49:47.649266+00
2592,125,3,1,41,53,c,2015-12-24 12:53:21.737116+00,2015-06-08 02:49:47.649309+00
2593,194,4,1,17,38,p,2015-04-17 07:24:07.170397+00,2015-06-08 02:49:47.649354+00
2594,59,7,3,130,6,p,2015-05-02 20:25:55.880135+00,2015-06-08 02:49:47.649398+00
2595,161,9,2,13,14,p,2015-09-02 05:24:39.596387+00,2015-06-08 02:49:47.649443+00
2596,99,6,3,80,31,c,2015-08-05 11:15:45.444110+00,2015-06-08 02:49:47.649488+00
2597,196,6,3,21,62,c,2015-08-13 21:55:24.002042+00,2015-06-08 02:49:47.649533+00
2598,183,9,1,129,144,p,2015-06-22 03:51:16.592030+00,2015-06-08 02:49:47.649577+00
2599,160,9,2,137,99,p,2015-02-05 11:38:25.718780+00,2015-06-08 02:49:47.649622+00
2600,67,1,1,106,274,a,2015-02-03 17:43:53.214986+00,2015-06-08 02:49:47.649666+00
2601,62,4,3,108,251,a,2015-11-17 02:18:22.984692+00,2015-06-08 02:49:47.649710+00
2602,29,7,1,111,131,c,2015-08-16 22:03:11.369847+00,2015-06-08 02:49:47.649754+00
2603,187,5,2,34,278,a,2015-12-19 06:58:43.580888+00,2015-06-08 02:49:47.649798+00
2604,12,5,1,130,202,c,2015-02-21 07:04:59.630727+00,2015-06-08 02:49:47.649843+00
2605,48,3,2,130,233,p,2015-02-15 13:00:42.891364+00,2015-06-08 02:49:47.649887+00
2606,29,11,2,142,89,c,2015-12-17 06:31:33.581458+00,2015-06-08 02:49:47.649930+00
2607,180,4,2,87,194,c,2015-07-21 02:43:59.825301+00,2015-06-08 02:49:47.649975+00
2608,68,4,2,87,253,c,2015-06-25 00:33:48.502147+00,2015-06-08 02:49:47.650020+00
2609,16,5,1,78,133,c,2015-09-03 04:17:05.246967+00,2015-06-08 02:49:47.650064+00
2610,97,7,1,101,95,p,2015-10-12 04:59:26.425910+00,2015-06-08 02:49:47.650108+00
2611,144,4,3,45,41,a,2015-01-01 15:10:56.493286+00,2015-06-08 02:49:47.650156+00
2612,165,9,3,69,277,p,2015-04-17 10:52:02.217207+00,2015-06-08 02:49:47.650199+00
2613,148,4,3,19,98,c,2015-10-13 17:20:55.600661+00,2015-06-08 02:49:47.650243+00
2614,156,4,3,89,201,p,2015-09-17 13:27:19.379803+00,2015-06-08 02:49:47.650289+00
2615,148,8,2,38,197,p,2015-09-17 18:36:02.728896+00,2015-06-08 02:49:47.650334+00
2616,11,4,3,21,131,c,2015-10-19 05:38:38.589776+00,2015-06-08 02:49:47.650377+00
2617,111,1,1,17,169,c,2015-01-27 18:11:51.104048+00,2015-06-08 02:49:47.650423+00
2618,157,9,1,8,52,p,2015-11-09 16:52:29.496800+00,2015-06-08 02:49:47.650466+00
2619,100,2,2,29,147,a,2015-06-26 18:59:41.657082+00,2015-06-08 02:49:47.650509+00
2620,62,1,2,130,111,a,2015-03-22 09:57:11.385924+00,2015-06-08 02:49:47.650552+00
2621,82,8,1,121,65,a,2015-09-11 20:31:41.916141+00,2015-06-08 02:49:47.650596+00
2622,138,5,1,81,277,a,2015-10-16 16:41:31.491333+00,2015-06-08 02:49:47.650640+00
2623,34,6,3,144,10,c,2015-03-20 17:31:34.014015+00,2015-06-08 02:49:47.650683+00
2624,95,6,3,60,284,c,2015-06-09 17:40:40.151359+00,2015-06-08 02:49:47.650729+00
2625,89,8,2,83,137,c,2015-12-07 22:03:24.298708+00,2015-06-08 02:49:47.650774+00
2626,159,8,1,98,103,c,2015-05-16 20:34:14.810270+00,2015-06-08 02:49:47.650818+00
2627,152,8,2,83,59,p,2015-09-13 14:09:36.852449+00,2015-06-08 02:49:47.650862+00
2628,18,11,3,5,272,a,2015-07-07 12:04:24.301139+00,2015-06-08 02:49:47.650906+00
2629,39,10,2,112,61,p,2015-10-07 12:51:01.728358+00,2015-06-08 02:49:47.650950+00
2630,102,7,2,28,137,p,2015-12-08 21:51:14.787402+00,2015-06-08 02:49:47.650994+00
2631,45,7,3,118,217,c,2015-06-18 07:04:29.067600+00,2015-06-08 02:49:47.651039+00
2632,118,4,3,36,256,p,2015-10-19 06:52:25.199952+00,2015-06-08 02:49:47.651084+00
2633,191,6,3,73,176,a,2015-02-10 03:41:54.201955+00,2015-06-08 02:49:47.651127+00
2634,80,7,2,25,59,p,2015-11-13 16:16:19.389456+00,2015-06-08 02:49:47.651172+00
2635,169,7,3,2,141,c,2015-12-12 10:04:21.363351+00,2015-06-08 02:49:47.651216+00
2636,82,2,2,143,193,c,2015-06-11 16:27:38.274145+00,2015-06-08 02:49:47.651259+00
2637,145,5,3,34,227,c,2015-10-24 10:44:58.640661+00,2015-06-08 02:49:47.651303+00
2638,81,11,2,133,186,c,2015-09-27 13:41:15.455278+00,2015-06-08 02:49:47.651349+00
2639,7,6,2,127,216,a,2015-10-06 06:49:39.269996+00,2015-06-08 02:49:47.651393+00
2640,22,4,3,16,201,p,2015-05-17 10:31:26.771683+00,2015-06-08 02:49:47.651436+00
2641,144,1,3,57,121,p,2015-06-10 11:07:42.382373+00,2015-06-08 02:49:47.651480+00
2642,36,7,3,111,238,p,2015-07-23 16:38:05.384561+00,2015-06-08 02:49:47.651524+00
2643,160,11,3,72,241,c,2015-12-02 21:34:55.185061+00,2015-06-08 02:49:47.651569+00
2644,135,2,3,39,8,p,2015-03-03 11:34:48.428799+00,2015-06-08 02:49:47.651612+00
2645,29,3,1,18,32,a,2015-01-09 03:02:29.565043+00,2015-06-08 02:49:47.651658+00
2646,101,4,1,119,191,c,2015-06-23 21:04:39.722278+00,2015-06-08 02:49:47.651703+00
2647,41,10,1,117,145,c,2015-03-25 12:24:40.722538+00,2015-06-08 02:49:47.651746+00
2648,126,7,2,44,286,p,2015-02-12 13:58:15.456846+00,2015-06-08 02:49:47.651790+00
2649,80,5,3,115,163,c,2015-01-26 20:13:09.612309+00,2015-06-08 02:49:47.651834+00
2650,77,8,1,10,236,p,2015-03-04 21:46:39.003375+00,2015-06-08 02:49:47.651880+00
2651,162,5,3,78,53,a,2015-07-11 15:34:58.086075+00,2015-06-08 02:49:47.651926+00
2652,187,10,3,57,14,p,2015-01-27 21:52:59.545166+00,2015-06-08 02:49:47.651971+00
2653,123,2,2,125,125,p,2015-06-04 19:26:09.048370+00,2015-06-08 02:49:47.652016+00
2654,76,2,2,73,138,c,2015-08-19 20:06:13.062984+00,2015-06-08 02:49:47.652060+00
2655,54,4,2,93,207,c,2015-01-11 04:53:57.400921+00,2015-06-08 02:49:47.652104+00
2656,59,4,1,29,58,p,2015-03-05 08:30:33.584023+00,2015-06-08 02:49:47.652149+00
2657,49,7,1,131,65,c,2015-08-07 11:30:58.780981+00,2015-06-08 02:49:47.652194+00
2658,116,2,1,10,75,a,2015-10-19 16:48:23.230920+00,2015-06-08 02:49:47.652238+00
2659,187,3,2,64,27,p,2015-11-11 07:09:26.868607+00,2015-06-08 02:49:47.652283+00
2660,136,1,3,126,226,a,2015-05-03 09:50:05.867401+00,2015-06-08 02:49:47.652326+00
2661,71,1,1,124,102,c,2015-08-27 22:08:29.525967+00,2015-06-08 02:49:47.652370+00
2662,87,3,2,88,265,a,2015-11-19 12:35:20.186106+00,2015-06-08 02:49:47.652458+00
2663,65,2,3,72,128,p,2015-01-06 12:12:52.299601+00,2015-06-08 02:49:47.652503+00
2664,124,11,1,133,152,a,2015-03-05 01:44:54.001735+00,2015-06-08 02:49:47.652548+00
2665,109,8,1,23,54,a,2015-02-22 14:18:53.919357+00,2015-06-08 02:49:47.652592+00
2666,54,2,3,10,41,c,2015-05-26 11:34:51.727197+00,2015-06-08 02:49:47.652636+00
2667,169,9,3,12,177,p,2015-09-21 11:26:30.512795+00,2015-06-08 02:49:47.652680+00
2668,199,2,2,20,16,a,2015-11-24 20:24:10.499075+00,2015-06-08 02:49:47.652722+00
2669,128,2,2,96,126,p,2015-08-04 08:34:33.346259+00,2015-06-08 02:49:47.652767+00
2670,115,8,2,118,219,a,2015-07-08 21:53:26.167125+00,2015-06-08 02:49:47.652812+00
2671,182,11,2,41,8,a,2015-04-22 00:40:58.252191+00,2015-06-08 02:49:47.652856+00
2672,81,4,3,9,255,p,2015-11-28 15:00:38.305051+00,2015-06-08 02:49:47.652901+00
2673,180,6,2,61,141,c,2015-02-03 18:52:49.086063+00,2015-06-08 02:49:47.652946+00
2674,104,1,3,124,38,p,2015-05-06 13:29:59.512132+00,2015-06-08 02:49:47.652989+00
2675,163,8,2,36,208,p,2015-02-12 22:24:55.746584+00,2015-06-08 02:49:47.653033+00
2676,123,11,1,41,90,p,2015-01-22 15:50:49.424869+00,2015-06-08 02:49:47.653079+00
2677,56,6,2,125,281,p,2015-04-10 02:34:30.107674+00,2015-06-08 02:49:47.653123+00
2678,135,7,2,71,18,p,2015-01-13 10:37:17.459856+00,2015-06-08 02:49:47.653166+00
2679,87,7,2,107,213,p,2015-10-18 10:58:49.749421+00,2015-06-08 02:49:47.653212+00
2680,61,1,3,60,155,p,2015-08-10 03:17:36.646874+00,2015-06-08 02:49:47.653257+00
2681,59,2,3,10,23,a,2015-05-22 02:04:26.651527+00,2015-06-08 02:49:47.653301+00
2682,145,10,2,76,148,c,2015-12-05 05:29:50.225057+00,2015-06-08 02:49:47.653346+00
2683,48,11,2,101,231,a,2015-04-22 18:34:20.534288+00,2015-06-08 02:49:47.653389+00
2684,193,11,2,121,74,c,2015-11-08 01:30:25.347374+00,2015-06-08 02:49:47.653434+00
2685,27,11,1,98,119,c,2015-06-25 20:35:54.432234+00,2015-06-08 02:49:47.653480+00
2686,185,1,2,109,191,a,2015-04-15 19:13:27.634215+00,2015-06-08 02:49:47.653523+00
2687,154,4,3,21,153,c,2015-08-07 16:15:01.821765+00,2015-06-08 02:49:47.653566+00
2688,43,1,1,52,80,a,2015-03-07 00:45:56.925860+00,2015-06-08 02:49:47.653610+00
2689,10,10,1,129,66,c,2015-09-11 20:20:40.059672+00,2015-06-08 02:49:47.653654+00
2690,64,2,2,103,140,p,2015-06-15 07:23:29.223325+00,2015-06-08 02:49:47.653699+00
2691,7,10,3,102,221,a,2015-01-27 23:49:23.239889+00,2015-06-08 02:49:47.653742+00
2692,121,8,1,9,76,c,2015-02-23 18:54:02.666168+00,2015-06-08 02:49:47.653810+00
2693,150,4,3,141,4,p,2015-01-26 22:41:18.495232+00,2015-06-08 02:49:47.653876+00
2694,152,7,1,4,265,a,2015-06-18 05:11:34.081388+00,2015-06-08 02:49:47.653922+00
2695,150,8,2,16,134,a,2015-01-27 16:26:29.668609+00,2015-06-08 02:49:47.653967+00
2696,128,2,3,97,190,p,2015-11-07 14:29:55.036477+00,2015-06-08 02:49:47.654011+00
2697,12,4,2,133,276,a,2015-03-06 18:58:17.297219+00,2015-06-08 02:49:47.654056+00
2698,78,11,2,53,127,p,2015-03-14 18:33:52.451183+00,2015-06-08 02:49:47.654101+00
2699,182,9,3,109,44,p,2015-06-08 18:54:02.142663+00,2015-06-08 02:49:47.654145+00
2700,152,9,1,55,77,c,2015-06-20 13:23:33.994120+00,2015-06-08 02:49:47.654189+00
2701,98,4,3,140,174,a,2015-05-06 01:59:10.856915+00,2015-06-08 02:49:47.654235+00
2702,115,10,3,135,280,c,2015-04-03 13:22:34.490992+00,2015-06-08 02:49:47.654280+00
2703,11,9,1,138,124,c,2015-10-09 13:58:13.299775+00,2015-06-08 02:49:47.654324+00
2704,21,7,1,60,139,c,2015-11-20 08:39:22.175600+00,2015-06-08 02:49:47.654368+00
2705,162,8,1,37,212,c,2015-10-20 14:11:49.010306+00,2015-06-08 02:49:47.654412+00
2706,134,8,2,34,247,a,2015-01-27 11:24:00.609845+00,2015-06-08 02:49:47.654456+00
2707,169,3,2,125,181,p,2015-04-11 08:20:46.377990+00,2015-06-08 02:49:47.654501+00
2708,131,2,2,124,261,c,2015-12-13 00:21:10.341115+00,2015-06-08 02:49:47.654545+00
2709,167,6,3,88,169,c,2015-08-24 18:26:51.763527+00,2015-06-08 02:49:47.654589+00
2710,177,1,3,107,133,c,2015-07-04 08:35:02.482727+00,2015-06-08 02:49:47.654633+00
2711,54,9,1,58,230,p,2015-05-18 21:57:34.045891+00,2015-06-08 02:49:47.654677+00
2712,41,10,3,91,141,c,2015-06-05 02:31:01.967020+00,2015-06-08 02:49:47.654721+00
2713,174,2,1,65,3,c,2015-06-17 20:55:50.623533+00,2015-06-08 02:49:47.654766+00
2714,34,4,2,70,86,a,2015-10-06 04:18:35.090175+00,2015-06-08 02:49:47.654810+00
2715,15,8,2,102,7,a,2015-09-23 13:12:31.674003+00,2015-06-08 02:49:47.654855+00
2716,139,7,1,80,31,c,2015-05-16 15:34:35.409218+00,2015-06-08 02:49:47.654900+00
2717,94,1,2,62,111,c,2015-06-20 10:56:17.056418+00,2015-06-08 02:49:47.654945+00
2718,155,2,2,75,175,p,2015-03-24 18:02:11.475398+00,2015-06-08 02:49:47.654989+00
2719,19,2,1,65,258,a,2015-03-22 18:17:31.373739+00,2015-06-08 02:49:47.655033+00
2720,27,7,2,5,158,p,2015-05-19 22:52:33.818532+00,2015-06-08 02:49:47.655076+00
2721,186,3,1,53,245,a,2015-09-10 14:24:14.710226+00,2015-06-08 02:49:47.655121+00
2722,92,1,2,104,172,c,2015-09-07 06:41:48.875669+00,2015-06-08 02:49:47.655163+00
2723,161,8,1,4,28,c,2015-02-26 23:05:46.086674+00,2015-06-08 02:49:47.655209+00
2724,8,8,3,107,87,p,2015-08-10 01:26:21.949240+00,2015-06-08 02:49:47.655253+00
2725,181,6,2,57,244,p,2015-08-03 04:35:05.835386+00,2015-06-08 02:49:47.655297+00
2726,105,8,3,126,4,c,2015-12-27 03:09:04.416584+00,2015-06-08 02:49:47.655341+00
2727,56,7,3,29,225,p,2015-10-05 03:04:56.095155+00,2015-06-08 02:49:47.655387+00
2728,194,1,1,86,200,p,2015-05-02 02:06:56.787679+00,2015-06-08 02:49:47.655431+00
2729,172,10,2,44,252,p,2015-10-28 11:17:46.841800+00,2015-06-08 02:49:47.655474+00
2730,174,8,3,12,283,p,2015-06-22 23:47:24.328284+00,2015-06-08 02:49:47.655519+00
2731,61,10,3,33,142,p,2015-09-25 20:58:45.774899+00,2015-06-08 02:49:47.655565+00
2732,176,2,3,112,168,c,2015-02-20 06:09:51.911686+00,2015-06-08 02:49:47.655609+00
2733,1,2,2,94,190,c,2015-03-21 16:14:52.717907+00,2015-06-08 02:49:47.655654+00
2734,168,3,2,79,149,p,2015-11-24 02:59:33.580114+00,2015-06-08 02:49:47.655698+00
2735,61,7,1,75,87,c,2015-02-13 15:16:31.450484+00,2015-06-08 02:49:47.655743+00
2736,176,3,3,58,279,c,2015-10-24 04:07:50.672226+00,2015-06-08 02:49:47.655787+00
2737,61,4,1,40,66,c,2015-03-08 18:42:53.619987+00,2015-06-08 02:49:47.655830+00
2738,38,9,3,99,5,a,2015-02-14 22:39:18.804653+00,2015-06-08 02:49:47.655874+00
2739,86,4,1,141,220,a,2015-09-16 11:57:06.324645+00,2015-06-08 02:49:47.655919+00
2740,2,2,3,60,36,p,2015-10-22 04:44:59.599530+00,2015-06-08 02:49:47.655963+00
2741,148,8,2,5,17,c,2015-03-08 00:50:13.900990+00,2015-06-08 02:49:47.656007+00
2742,56,9,3,10,22,a,2015-04-14 19:27:12.829227+00,2015-06-08 02:49:47.656051+00
2743,3,10,2,1,153,a,2015-11-25 14:17:06.006037+00,2015-06-08 02:49:47.656095+00
2744,26,7,2,141,280,p,2015-12-17 23:29:36.897147+00,2015-06-08 02:49:47.656138+00
2745,6,5,2,63,15,c,2015-07-11 15:50:08.827198+00,2015-06-08 02:49:47.656184+00
2746,101,4,3,104,107,p,2015-02-18 13:02:57.393948+00,2015-06-08 02:49:47.656229+00
2747,21,6,1,77,61,a,2015-03-21 16:58:52.638549+00,2015-06-08 02:49:47.656274+00
2748,82,10,2,76,120,c,2015-02-20 18:01:39.166484+00,2015-06-08 02:49:47.656319+00
2749,76,3,1,86,14,a,2015-01-04 05:13:28.762293+00,2015-06-08 02:49:47.656364+00
2750,93,9,2,68,211,a,2015-02-18 19:07:04.546814+00,2015-06-08 02:49:47.656425+00
2751,21,1,2,90,32,a,2015-03-18 12:36:17.171294+00,2015-06-08 02:49:47.656473+00
2752,12,4,2,68,97,a,2015-01-19 06:23:15.892723+00,2015-06-08 02:49:47.656518+00
2753,135,6,3,99,285,a,2015-12-17 20:47:51.796149+00,2015-06-08 02:49:47.656562+00
2754,138,11,1,89,159,a,2015-05-25 00:03:33.390424+00,2015-06-08 02:49:47.656607+00
2755,42,9,2,94,58,p,2015-06-02 04:59:16.497625+00,2015-06-08 02:49:47.656650+00
2756,56,11,2,94,144,p,2015-02-26 06:49:26.764787+00,2015-06-08 02:49:47.656694+00
2757,114,3,1,75,50,c,2015-02-27 15:25:03.272482+00,2015-06-08 02:49:47.656738+00
2758,148,7,1,62,251,a,2015-10-25 14:12:55.246972+00,2015-06-08 02:49:47.656782+00
2759,125,4,3,19,178,c,2015-09-27 09:29:45.320944+00,2015-06-08 02:49:47.656827+00
2760,138,5,2,45,156,c,2015-07-03 15:05:28.026812+00,2015-06-08 02:49:47.656870+00
2761,21,3,1,99,7,p,2015-05-14 03:37:19.423588+00,2015-06-08 02:49:47.656915+00
2762,140,3,2,72,112,a,2015-01-14 04:40:45.674871+00,2015-06-08 02:49:47.656958+00
2763,186,6,2,67,24,a,2015-12-22 20:11:05.947887+00,2015-06-08 02:49:47.657002+00
2764,37,5,2,53,98,p,2015-01-09 23:50:45.847465+00,2015-06-08 02:49:47.657046+00
2765,179,1,2,3,69,c,2015-10-13 11:02:45.135364+00,2015-06-08 02:49:47.657090+00
2766,102,10,3,143,8,a,2015-01-25 20:29:09.902984+00,2015-06-08 02:49:47.657133+00
2767,182,4,1,91,139,p,2015-02-06 06:44:43.867308+00,2015-06-08 02:49:47.657177+00
2768,186,11,2,106,179,c,2015-05-22 22:41:15.589339+00,2015-06-08 02:49:47.657221+00
2769,178,10,1,9,88,a,2015-07-18 08:50:17.449603+00,2015-06-08 02:49:47.657264+00
2770,24,11,1,16,21,c,2015-10-16 00:34:54.307511+00,2015-06-08 02:49:47.657308+00
2771,173,3,2,123,93,p,2015-06-05 21:18:12.117471+00,2015-06-08 02:49:47.657353+00
2772,151,11,3,10,282,p,2015-05-12 12:32:47.015732+00,2015-06-08 02:49:47.657398+00
2773,1,6,1,32,238,a,2015-10-09 01:50:00.389220+00,2015-06-08 02:49:47.657443+00
2774,155,4,2,134,237,a,2015-06-16 04:00:28.947902+00,2015-06-08 02:49:47.657488+00
2775,105,9,1,26,173,p,2015-07-05 00:41:37.084629+00,2015-06-08 02:49:47.657532+00
2776,161,6,3,23,49,a,2015-05-11 14:46:06.717025+00,2015-06-08 02:49:47.657578+00
2777,188,1,1,60,217,c,2015-10-23 16:43:56.007488+00,2015-06-08 02:49:47.657623+00
2778,179,7,3,50,239,a,2015-03-05 23:25:23.641150+00,2015-06-08 02:49:47.657667+00
2779,72,2,3,60,250,a,2015-07-19 21:07:09.224620+00,2015-06-08 02:49:47.657712+00
2780,91,9,2,25,259,p,2015-11-01 14:44:56.158982+00,2015-06-08 02:49:47.657756+00
2781,153,10,2,47,230,p,2015-10-26 08:19:01.858967+00,2015-06-08 02:49:47.657800+00
2782,3,8,3,45,224,c,2015-03-08 16:15:12.868942+00,2015-06-08 02:49:47.657845+00
2783,151,7,1,35,106,p,2015-08-11 16:32:07.171954+00,2015-06-08 02:49:47.657891+00
2784,160,11,2,58,140,a,2015-08-13 23:32:44.357383+00,2015-06-08 02:49:47.657935+00
2785,88,11,1,23,11,p,2015-07-20 13:47:50.946043+00,2015-06-08 02:49:47.657981+00
2786,68,1,1,53,144,a,2015-06-12 03:21:24.923616+00,2015-06-08 02:49:47.658025+00
2787,12,5,3,133,125,p,2015-07-15 11:09:04.548160+00,2015-06-08 02:49:47.658069+00
2788,49,2,2,54,230,a,2015-09-07 18:39:18.795663+00,2015-06-08 02:49:47.658113+00
2789,143,6,2,90,138,p,2015-08-15 18:01:52.700371+00,2015-06-08 02:49:47.658157+00
2790,165,7,1,41,134,a,2015-11-19 00:51:18.444680+00,2015-06-08 02:49:47.658201+00
2791,15,2,3,81,169,a,2015-07-23 09:23:54.135603+00,2015-06-08 02:49:47.658244+00
2792,21,7,2,52,29,p,2015-02-19 13:19:10.451806+00,2015-06-08 02:49:47.658289+00
2793,118,2,2,106,18,p,2015-03-10 10:35:51.157307+00,2015-06-08 02:49:47.658333+00
2794,109,11,2,72,42,c,2015-07-16 08:12:04.977116+00,2015-06-08 02:49:47.658377+00
2795,47,3,1,127,240,p,2015-08-13 17:51:39.810584+00,2015-06-08 02:49:47.658421+00
2796,120,7,2,98,94,a,2015-01-26 09:23:42.929524+00,2015-06-08 02:49:47.658465+00
2797,86,9,2,90,144,a,2015-09-11 18:53:43.116358+00,2015-06-08 02:49:47.658510+00
2798,61,9,2,95,29,c,2015-08-13 16:05:41.858262+00,2015-06-08 02:49:47.658555+00
2799,85,11,3,24,86,p,2015-12-28 22:23:46.895542+00,2015-06-08 02:49:47.658599+00
2800,44,5,2,133,73,p,2015-12-09 07:42:18.093346+00,2015-06-08 02:49:47.658642+00
2801,186,9,1,77,80,p,2015-07-21 15:31:51.701635+00,2015-06-08 02:49:47.658687+00
2802,162,5,3,140,98,p,2015-11-19 10:32:17.318975+00,2015-06-08 02:49:47.658730+00
2803,63,8,2,14,260,c,2015-09-18 18:53:10.398757+00,2015-06-08 02:49:47.658773+00
2804,139,4,1,41,100,p,2015-04-13 10:14:55.724181+00,2015-06-08 02:49:47.658819+00
2805,189,4,2,67,245,p,2015-07-18 09:57:41.054309+00,2015-06-08 02:49:47.658863+00
2806,56,5,1,66,286,p,2015-06-25 07:39:11.731449+00,2015-06-08 02:49:47.658907+00
2807,187,10,2,69,90,a,2015-07-03 21:08:23.155011+00,2015-06-08 02:49:47.658951+00
2808,49,1,2,120,282,a,2015-06-06 00:23:31.162135+00,2015-06-08 02:49:47.658996+00
2809,169,7,3,89,173,c,2015-02-05 16:27:26.317897+00,2015-06-08 02:49:47.659039+00
2810,90,5,1,112,79,a,2015-04-07 19:05:56.669523+00,2015-06-08 02:49:47.659083+00
2811,98,9,2,31,222,p,2015-10-10 11:36:48.251101+00,2015-06-08 02:49:47.659126+00
2812,2,10,3,123,273,a,2015-04-14 06:01:06.060524+00,2015-06-08 02:49:47.659171+00
2813,112,1,2,81,263,c,2015-09-12 00:06:06.581108+00,2015-06-08 02:49:47.659216+00
2814,29,8,3,67,175,c,2015-05-08 09:17:00.604383+00,2015-06-08 02:49:47.659259+00
2815,156,9,3,47,196,a,2015-07-15 02:12:51.978645+00,2015-06-08 02:49:47.659304+00
2816,200,7,3,20,276,p,2015-07-01 08:58:16.786399+00,2015-06-08 02:49:47.659349+00
2817,197,11,2,24,66,c,2015-11-14 12:33:16.112805+00,2015-06-08 02:49:47.659392+00
2818,11,6,2,124,20,a,2015-09-28 21:27:21.084260+00,2015-06-08 02:49:47.659438+00
